ticker,name,score,score_rank,industry4,is_current,is_target,action,reason
460930,현대힘스,0.2232119746013652,190.0,31114,0,0,CHECK,후보군 참고용 (비보유/비선정)
204320,HL만도,0.2222555788316136,191.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
417200,LS머트리얼즈,0.2185094519636329,192.0,26291,0,0,CHECK,후보군 참고용 (비보유/비선정)
018260,삼성에스디에스,0.218435852772645,193.0,62021,0,0,CHECK,후보군 참고용 (비보유/비선정)
272290,이녹스첨단소재,0.2054679216483163,194.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
010950,S-Oil,0.1828352906500657,195.0,19210,0,0,CHECK,후보군 참고용 (비보유/비선정)
000150,두산,0.1645562229578833,196.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
174900,앱클론,0.1492558140201647,197.0,213,0,0,CHECK,후보군 참고용 (비보유/비선정)
075580,세진중공업,0.1436961025164222,198.0,31114,0,0,CHECK,후보군 참고용 (비보유/비선정)
035250,강원랜드,0.1431933015922147,199.0,91249,0,0,CHECK,후보군 참고용 (비보유/비선정)
006280,녹십자,0.1424768572510242,200.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
443060,HD현대마린솔루션,0.1407188518820274,201.0,7212,0,0,CHECK,후보군 참고용 (비보유/비선정)
078930,GS,0.1388902025774481,202.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
010120,엘에스일렉트릭,0.1249632325738237,203.0,28121,0,0,CHECK,후보군 참고용 (비보유/비선정)
352820,하이브,0.1183421373942186,204.0,592,0,0,CHECK,후보군 참고용 (비보유/비선정)
213420,덕산네오룩스,0.1157841611059845,205.0,262,0,0,CHECK,후보군 참고용 (비보유/비선정)
010130,고려아연,0.1130479628678395,206.0,24213,0,0,CHECK,후보군 참고용 (비보유/비선정)
001060,JW중외제약,0.1092582689394837,207.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
028260,삼성물산,0.1044956726073956,208.0,467,0,0,CHECK,후보군 참고용 (비보유/비선정)
035420,NAVER,0.0859203646147612,209.0,63120,0,0,CHECK,후보군 참고용 (비보유/비선정)
145020,휴젤,0.0845439658153194,210.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
069620,대웅제약,0.0750032419515368,211.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
005490,POSCO홀딩스,0.0615842541560227,212.0,2411,0,0,CHECK,후보군 참고용 (비보유/비선정)
032640,LG유플러스,0.0596266196433545,213.0,61220,0,0,CHECK,후보군 참고용 (비보유/비선정)
102710,이엔에프테크놀로지,0.0531738513290003,214.0,2049,0,0,CHECK,후보군 참고용 (비보유/비선정)
009830,한화솔루션,0.0454627421818443,215.0,20111,0,0,CHECK,후보군 참고용 (비보유/비선정)
064400,LG씨엔에스,0.0447636747983484,216.0,62021,0,0,CHECK,후보군 참고용 (비보유/비선정)
287840,인투셀,0.0427895841329806,217.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
000100,유한양행,0.0365832044881607,218.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
097230,HJ중공업,0.0347384264242036,219.0,41221,0,0,CHECK,후보군 참고용 (비보유/비선정)
007340,DN오토모티브,0.0138352253122068,220.0,28202,0,0,CHECK,후보군 참고용 (비보유/비선정)
051900,LG생활건강,0.0111279851085897,221.0,20422,0,0,CHECK,후보군 참고용 (비보유/비선정)
440110,파두,0.0009600211302535,222.0,26112,0,0,CHECK,후보군 참고용 (비보유/비선정)
160190,하이젠알앤엠,0.0009413926907197,223.0,28111,0,0,CHECK,후보군 참고용 (비보유/비선정)
950160,코오롱티슈진,-0.0164862443913508,224.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
008930,한미사이언스,-0.0189042140676899,225.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
086450,동국제약,-0.0263851439975824,226.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
000250,삼천당제약,-0.03982092331019,227.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
034020,두산에너빌리티,-0.0405738154537752,228.0,29119,0,0,CHECK,후보군 참고용 (비보유/비선정)
022100,포스코DX,-0.0434464542769875,229.0,72129,0,0,CHECK,후보군 참고용 (비보유/비선정)
060250,NHN KCP,-0.0455989979177782,230.0,661,0,0,CHECK,후보군 참고용 (비보유/비선정)
499790,GS피앤엘,-0.0487210426106162,231.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
192080,더블유게임즈,-0.0513871081265223,232.0,5821,0,0,CHECK,후보군 참고용 (비보유/비선정)
009150,삼성전기,-0.0658250955023337,233.0,2622,0,0,CHECK,후보군 참고용 (비보유/비선정)
005180,빙그레,-0.0687401205617229,234.0,104,0,0,CHECK,후보군 참고용 (비보유/비선정)
044490,태웅,-0.0802009268421512,235.0,25912,0,0,CHECK,후보군 참고용 (비보유/비선정)
025320,시노펙스,-0.0865931659346035,236.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
006260,LS,-0.087489395497582,237.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
456040,OCI,-0.0906442717772617,238.0,20129,0,0,CHECK,후보군 참고용 (비보유/비선정)
281740,레이크머티리얼즈,-0.0917676646918252,239.0,204,0,0,CHECK,후보군 참고용 (비보유/비선정)
295310,에이치브이엠,-0.0931163806089491,240.0,24219,0,0,CHECK,후보군 참고용 (비보유/비선정)
007310,오뚜기,-0.0953471556733692,241.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
030000,제일기획,-0.097790479609099,242.0,71310,0,0,CHECK,후보군 참고용 (비보유/비선정)
011210,현대위아,-0.1210682128740139,243.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
247540,에코프로비엠,-0.12566783153259,244.0,28202,0,0,CHECK,후보군 참고용 (비보유/비선정)
083650,비에이치아이,-0.1258883861424592,245.0,29176,0,0,CHECK,후보군 참고용 (비보유/비선정)
003850,보령,-0.1302641427875855,246.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
489790,한화비전,-0.154029694241476,247.0,264,0,0,CHECK,후보군 참고용 (비보유/비선정)
036620,감성코퍼레이션,-0.15450255209737,248.0,467,0,0,CHECK,후보군 참고용 (비보유/비선정)
120110,코오롱인더,-0.1573616203383873,249.0,205,0,0,CHECK,후보군 참고용 (비보유/비선정)
277810,레인보우로보틱스,-0.1717281043284051,250.0,29280,0,0,CHECK,후보군 참고용 (비보유/비선정)
484870,엠앤씨솔루션,-0.1893493037636011,251.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
001430,세아베스틸지주,-0.1974620929599366,252.0,2411,0,0,CHECK,후보군 참고용 (비보유/비선정)
000270,기아,-0.2032455611107515,253.0,30121,0,0,CHECK,후보군 참고용 (비보유/비선정)
005290,동진쎄미켐,-0.2054374721525702,254.0,20129,0,0,CHECK,후보군 참고용 (비보유/비선정)
161390,한국타이어앤테크놀로지,-0.2144815718567715,255.0,221,0,0,CHECK,후보군 참고용 (비보유/비선정)
036460,한국가스공사,-0.2358515570766386,256.0,35200,0,0,CHECK,후보군 참고용 (비보유/비선정)
232140,와이씨,-0.2384658216700785,257.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
060370,LS마린솔루션,-0.2490490788851631,258.0,423,0,0,CHECK,후보군 참고용 (비보유/비선정)
001680,대상,-0.2585927379572402,259.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
