ticker,industry_code,industry_name
060310,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
095570,147603,산업용 기계 및 장비 임대업
006840,116409,기타 금융업
054620,116409,기타 금융업
265520,032902,특수 목적용 기계 제조업
211270,032604,통신 및 방송 장비 제조업
139050,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
027410,116409,기타 금융업
282330,074701,종합 소매업
126600,032002,합성고무 및 플라스틱 물질 제조업
138930,116409,기타 금융업
001460,031401,봉제의복 제조업
083790,137001,자연과학 및 공학 연구개발업
001040,116409,기타 금융업
079160,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
035760,106002,텔레비전 방송업
311690,137001,자연과학 및 공학 연구개발업
011150,031008,기타 식품 제조업
097950,031008,기타 식품 제조업
051500,074603,음·식료품 및 담배 도매업
058820,032102,의약품 제조업
056730,064101,건물 건설업
000480,032302,"내화, 비내화 요업제품 제조업"
065770,032604,통신 및 방송 장비 제조업
083660,032004,기타 화학제품 제조업
000590,116409,기타 금융업
012030,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
477760,116409,기타 금융업
005830,116501,보험업
016610,116601,금융 지원 서비스업
000990,032601,반도체 제조업
099520,032605,영상 및 음향기기 제조업
000300,033003,자동차 신품 부품 제조업
290120,033003,자동차 신품 부품 제조업
025440,032605,영상 및 음향기기 제조업
001530,074601,상품 중개업
015590,032901,일반 목적용 기계 제조업
000210,032001,기초 화학물질 제조업
375500,064102,토목 건설업
068790,032902,특수 목적용 기계 제조업
007340,032802,일차전지 및 이차전지 제조업
004840,032201,고무제품 제조업
241520,116402,신탁업 및 집합투자업
155660,032402,1차 비철금속 제조업
069730,032401,1차 철강 제조업
017860,032004,기타 화학제품 제조업
180400,137209,기타 과학기술 서비스업
092780,033001,자동차용 엔진 및 자동차 제조업
017940,074607,기타 전문 도매업
418620,105802,소프트웨어 개발 및 공급업
245620,137001,자연과학 및 공학 연구개발업
037370,032001,기초 화학물질 제조업
278990,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
365550,126801,부동산 임대 및 공급업
050120,074604,생활용품 도매업
383220,031401,봉제의복 제조업
007700,116409,기타 금융업
214270,105802,소프트웨어 개발 및 공급업
130500,031309,기타 섬유제품 제조업
114090,189102,유원지 및 기타 오락관련 서비스업
900290,116409,기타 금융업
078930,116409,기타 금융업
083450,032902,특수 목적용 기계 제조업
006360,064101,건물 건설업
001250,074608,상품 종합 도매업
007070,074701,종합 소매업
499790,116409,기타 금융업
297890,032902,특수 목적용 기계 제조업
440290,116409,기타 금융업
078150,032902,특수 목적용 기계 제조업
225530,032309,기타 비금속 광물제품 제조업
060560,074607,기타 전문 도매업
012630,116409,기타 금융업
039570,064203,전기 및 통신 공사업
089470,032004,기타 화학제품 제조업
294870,064101,건물 건설업
267270,032902,특수 목적용 기계 제조업
009540,116409,기타 금융업
267250,116409,기타 금융업
443060,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
071970,032901,일반 목적용 기계 제조업
322000,032601,반도체 제조업
267260,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
329180,033101,선박 및 보트 건조업
376270,137001,자연과학 및 공학 연구개발업
097230,064102,토목 건설업
195940,032102,의약품 제조업
014790,064102,토목 건설업
028300,032103,의료용품 및 기타 의약 관련제품 제조업
003580,074701,종합 소매업
278650,137001,자연과학 및 공학 연구개발업
067630,032103,의료용품 및 기타 의약 관련제품 제조업
024850,032602,전자부품 제조업
187420,032101,기초 의약물질 제조업
047920,137001,자연과학 및 공학 연구개발업
115450,074607,기타 전문 도매업
046210,032103,의료용품 및 기타 의약 관련제품 제조업
196300,032101,기초 의약물질 제조업
204320,033003,자동차 신품 부품 제조업
060980,116409,기타 금융업
011200,085001,해상 운송업
403870,032902,특수 목적용 기계 제조업
036640,032002,합성고무 및 플라스틱 물질 제조업
035000,137103,광고업
002460,064101,건물 건설업
487570,116409,기타 금융업
298050,032005,화학섬유 제조업
467930,116601,금융 지원 서비스업
469480,116601,금융 지원 서비스업
015360,137105,회사 본부 및 경영 컨설팅 서비스업
095340,074605,기계장비 및 관련 물품 도매업
175330,116409,기타 금융업
950170,074701,종합 소매업
234080,032102,의약품 제조업
067290,032102,의약품 제조업
001060,032102,의약품 제조업
096760,116409,기타 금융업
035900,105902,오디오물 출판 및 원판 녹음업
318000,032002,합성고무 및 플라스틱 물질 제조업
008970,032401,1차 철강 제조업
024840,032402,1차 비철금속 제조업
105560,116409,기타 금융업
415640,116402,신탁업 및 집합투자업
432320,126801,부동산 임대 및 공급업
024120,033003,자동차 신품 부품 제조업
464680,116601,금융 지원 서비스업
478390,116601,금융 지원 서비스업
486630,116601,금융 지원 서비스업
492220,116601,금융 지원 서비스업
000037,116601,금융 지원 서비스업
000072,116601,금융 지원 서비스업
002380,032004,기타 화학제품 제조업
021320,064101,건물 건설업
344820,032301,유리 및 유리제품 제조업
009070,084903,도로 화물 운송업
009440,116409,기타 금융업
112190,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
119650,032901,일반 목적용 기계 제조업
044180,064101,건물 건설업
092220,032601,반도체 제조업
046440,105802,소프트웨어 개발 및 공급업
003620,033001,자동차용 엔진 및 자동차 제조업
016380,032401,1차 철강 제조업
151860,033002,자동차 차체나 트레일러 제조업
035600,105802,소프트웨어 개발 및 공급업
001390,032001,기초 화학물질 제조업
060720,032602,전자부품 제조업
001940,032401,1차 철강 제조업
058400,106002,텔레비전 방송업
025000,032001,기초 화학물질 제조업
092230,032001,기초 화학물질 제조업
000040,033109,그외 기타 운송장비 제조업
044450,085001,해상 운송업
101000,032902,특수 목적용 기계 제조업
030200,106102,전기 통신업
033780,031201,담배 제조업
058850,106309,기타 정보 서비스업
058860,106309,기타 정보 서비스업
089600,137103,광고업
418470,105801,"서적, 잡지 및 기타 인쇄물 출판업"
043610,106003,영상·오디오물 제공 서비스업
122450,106002,텔레비전 방송업
052900,032202,플라스틱제품 제조업
036560,032901,일반 목적용 기계 제조업
061970,032601,반도체 제조업
309960,116409,기타 금융업
093050,031401,봉제의복 제조업
003550,116409,기타 금융업
034220,032602,전자부품 제조업
051900,032004,기타 화학제품 제조업
064400,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
373220,032802,일차전지 및 이차전지 제조업
032640,106102,전기 통신업
011070,032602,전자부품 제조업
066570,032604,통신 및 방송 장비 제조업
037560,106002,텔레비전 방송업
051910,032001,기초 화학물질 제조업
079550,032502,무기 및 총포탄 제조업
225190,032703,사진장비 및 광학기기 제조업
006260,116409,기타 금융업
010120,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
000680,074608,상품 종합 도매업
060370,064203,전기 및 통신 공사업
417200,032602,전자부품 제조업
229640,116409,기타 금융업
078020,116601,금융 지원 서비스업
322180,105802,소프트웨어 개발 및 공급업
108320,032601,반도체 제조업
001120,074601,상품 중개업
108670,032202,플라스틱제품 제조업
383800,116409,기타 금융업
476080,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
086960,105802,소프트웨어 개발 및 공급업
023150,031101,알코올음료 제조업
035420,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
160550,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
053290,105801,"서적, 잡지 및 기타 인쇄물 출판업"
181710,105802,소프트웨어 개발 및 공급업
060250,116601,금융 지원 서비스업
104200,105802,소프트웨어 개발 및 공급업
400760,126801,부동산 임대 및 공급업
005940,116601,금융 지원 서비스업
338100,126801,부동산 임대 및 공급업
034310,137105,회사 본부 및 경영 컨설팅 서비스업
063570,147509,기타 사업지원 서비스업
030190,106309,기타 정보 서비스업
008260,032401,1차 철강 제조업
004250,032202,플라스틱제품 제조업
222160,032902,특수 목적용 기계 제조업
456040,032001,기초 화학물질 제조업
010060,116409,기타 금융업
178920,032202,플라스틱제품 제조업
001340,032001,기초 화학물질 제조업
024940,074604,생활용품 도매업
005490,032401,1차 철강 제조업
332570,032602,전자부품 제조업
218410,032604,통신 및 방송 장비 제조업
327260,032602,전자부품 제조업
474610,032509,기타 금속 가공제품 제조업
091340,032602,전자부품 제조업
010950,031902,석유 정제품 제조업
419530,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
019550,116402,신탁업 및 집합투자업
034120,106002,텔레비전 방송업
003080,032003,"비료, 농약 및 살균, 살충제 제조업"
246960,032103,의료용품 및 기타 의약 관련제품 제조업
099220,074605,기계장비 및 관련 물품 도매업
036540,032601,반도체 제조업
255220,032309,기타 비금속 광물제품 제조업
040610,033003,자동차 신품 부품 제조업
184230,105802,소프트웨어 개발 및 공급업
016250,064101,건물 건설업
005090,043501,전기업
001380,033003,자동차 신품 부품 제조업
004060,074608,상품 종합 도매업
001770,032401,1차 철강 제조업
002360,032001,기초 화학물질 제조업
009160,032401,1차 철강 제조업
033530,033003,자동차 신품 부품 제조업
123700,033003,자동차 신품 부품 제조업
025530,074502,자동차 부품 및 내장품 판매업
034730,116409,기타 금융업
357880,105802,소프트웨어 개발 및 공급업
011790,032004,기타 화학제품 제조업
018670,074607,기타 전문 도매업
001740,074607,기타 전문 도매업
006120,116409,기타 금융업
210980,126801,부동산 임대 및 공급업
395400,126801,부동산 임대 및 공급업
302440,032101,기초 의약물질 제조업
326030,137001,자연과학 및 공학 연구개발업
402340,116409,기타 금융업
260870,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
361610,032802,일차전지 및 이차전지 제조업
100090,032401,1차 철강 제조업
096770,031902,석유 정제품 제조업
475150,064101,건물 건설업
001510,116601,금융 지원 서비스업
285130,032002,합성고무 및 플라스틱 물질 제조업
017670,106102,전기 통신업
000660,032601,반도체 제조업
048550,137103,광고업
063440,031802,기록매체 복제업
003570,033003,자동차 신품 부품 제조업
064960,033003,자동차 신품 부품 제조업
100840,032901,일반 목적용 기계 제조업
036530,116409,기타 금융업
067160,105802,소프트웨어 개발 및 공급업
005610,031008,기타 식품 제조업
011810,074608,상품 종합 도매업
465770,085001,해상 운송업
077970,032901,일반 목적용 기계 제조업
002820,031602,나무제품 제조업
289080,116409,기타 금융업
084870,031401,봉제의복 제조업
002710,032401,1차 철강 제조업
013720,033003,자동차 신품 부품 제조업
089230,106309,기타 정보 서비스업
032540,032605,영상 및 음향기기 제조업
069260,032004,기타 화학제품 제조업
007980,031401,봉제의복 제조업
048770,032901,일반 목적용 기계 제조업
246690,116402,신탁업 및 집합투자업
317240,032004,기타 화학제품 제조업
002900,032902,특수 목적용 기계 제조업
024070,032202,플라스틱제품 제조업
057030,168507,교육지원 서비스업
037270,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
040300,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
051390,074608,상품 종합 도매업
052220,106003,영상·오디오물 제공 서비스업
139130,116409,기타 금융업
079940,105802,소프트웨어 개발 및 공급업
078890,032604,통신 및 방송 장비 제조업
000500,032803,절연선 및 케이블 제조업
399720,032601,반도체 제조업
296520,074604,생활용품 도매업
036620,074607,기타 전문 도매업
000860,032004,기타 화학제품 제조업
198440,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
217730,032101,기초 의약물질 제조업
035250,189102,유원지 및 기타 오락관련 서비스업
114190,032809,기타 전기장비 제조업
094480,105802,소프트웨어 개발 및 공급업
011420,189101,스포츠 서비스업
039240,032401,1차 철강 제조업
053950,032102,의약품 제조업
002100,032003,"비료, 농약 및 살균, 살충제 제조업"
009450,032805,가정용 기기 제조업
267290,043502,연료용 가스 제조 및 배관공급업
012320,116409,기타 금융업
011040,032102,의약품 제조업
000050,074701,종합 소매업
214390,032101,기초 의약물질 제조업
012610,032001,기초 화학물질 제조업
009140,032602,전자부품 제조업
024910,033003,자동차 신품 부품 제조업
013580,064102,토목 건설업
012200,032901,일반 목적용 기계 제조업
002140,031005,"곡물가공품, 전분 및 전분제품 제조업"
049720,147509,기타 사업지원 서비스업
010130,032402,1차 비철금속 제조업
002240,032401,1차 철강 제조업
014570,032102,의약품 제조업
348150,137001,자연과학 및 공학 연구개발업
950190,105802,소프트웨어 개발 및 공급업
098460,032902,특수 목적용 기계 제조업
035290,105801,"서적, 잡지 및 기타 인쇄물 출판업"
215000,105802,소프트웨어 개발 및 공급업
121440,074601,상품 중개업
366030,031404,의복 액세서리 제조업
009290,032102,의약품 제조업
086220,031008,기타 식품 제조업
017040,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
029480,032604,통신 및 방송 장비 제조업
017900,032601,반도체 제조업
037710,074701,종합 소매업
026910,032401,1차 철강 제조업
465320,116601,금융 지원 서비스업
482520,116601,금융 지원 서비스업
489210,116601,금융 지원 서비스업
000098,116601,금융 지원 서비스업
030610,116601,금융 지원 서비스업
339770,074603,음·식료품 및 담배 도매업
053270,033003,자동차 신품 부품 제조업
007690,032001,기초 화학물질 제조업
066620,064204,실내건축 및 건축마무리 공사업
043650,031101,알코올음료 제조업
006050,032301,유리 및 유리제품 제조업
060480,032402,1차 비철금속 제조업
078130,031709,기타 종이 및 판지 제품 제조업
307750,032102,의약품 제조업
002720,032102,의약품 제조업
035080,074709,무점포 소매업
318060,032002,합성고무 및 플라스틱 물질 제조업
453450,137309,"그외 기타 전문, 과학 및 기술 서비스업"
204020,031401,봉제의복 제조업
402490,032601,반도체 제조업
114450,032101,기초 의약물질 제조업
083420,032004,기타 화학제품 제조업
186230,032402,1차 비철금속 제조업
014530,031902,석유 정제품 제조업
900070,116409,기타 금융업
204620,116601,금융 지원 서비스업
019660,074608,상품 종합 도매업
014280,032401,1차 철강 제조업
053260,032401,1차 철강 제조업
008870,032301,유리 및 유리제품 제조업
001570,032001,기초 화학물질 제조업
282720,064203,전기 및 통신 공사업
002990,064101,건물 건설업
011780,032001,기초 화학물질 제조업
214330,033003,자동차 신품 부품 제조업
001210,032804,전구 및 조명장치 제조업
073240,032201,고무제품 제조업
036190,064203,전기 및 통신 공사업
049080,032602,전자부품 제조업
420770,032902,특수 목적용 기계 제조업
035460,032604,통신 및 방송 장비 제조업
092440,032902,특수 목적용 기계 제조업
000270,033001,자동차용 엔진 및 자동차 제조업
024110,116401,은행 및 저축기관
013700,064101,건물 건설업
004540,031701,"펄프, 종이 및 판지 제조업"
407400,033201,가구 제조업
187790,032001,기초 화학물질 제조업
121600,032004,기타 화학제품 제조업
286750,032001,기초 화학물질 제조업
247660,032602,전자부품 제조업
039860,032701,의료용 기기 제조업
091970,032202,플라스틱제품 제조업
417010,032901,일반 목적용 기계 제조업
244880,032701,의료용 기기 제조업
405920,074603,음·식료품 및 담배 도매업
478340,033103,"항공기,우주선 및 부품 제조업"
051490,032902,특수 목적용 기계 제조업
137080,032902,특수 목적용 기계 제조업
190510,032602,전자부품 제조업
242040,105802,소프트웨어 개발 및 공급업
293580,116409,기타 금융업
459510,032902,특수 목적용 기계 제조업
257990,032004,기타 화학제품 제조업
138610,032103,의료용품 및 기타 의약 관련제품 제조업
130580,147509,기타 사업지원 서비스업
036800,106102,전기 통신업
267320,032902,특수 목적용 기계 제조업
001260,064102,토목 건설업
008350,032402,1차 비철금속 제조업
004270,074607,기타 전문 도매업
003920,031004,동·식물성 유지 및 낙농제품 제조업
025860,032003,"비료, 농약 및 살균, 살충제 제조업"
111710,189101,스포츠 서비스업
091590,064101,건물 건설업
168330,137001,자연과학 및 공학 연구개발업
094860,105802,소프트웨어 개발 및 공급업
253590,032902,특수 목적용 기계 제조업
212560,033003,자동차 신품 부품 제조업
095660,105802,소프트웨어 개발 및 공급업
042420,105802,소프트웨어 개발 및 공급업
950220,137001,자연과학 및 공학 연구개발업
311390,031008,기타 식품 제조업
085910,033003,자동차 신품 부품 제조업
092730,032004,기타 화학제품 제조업
290660,032701,의료용 기기 제조업
153460,105802,소프트웨어 개발 및 공급업
007390,032101,기초 의약물질 제조업
033640,032601,반도체 제조업
330860,137309,"그외 기타 전문, 과학 및 기술 서비스업"
351320,032902,특수 목적용 기계 제조업
005720,032201,고무제품 제조업
002350,032201,고무제품 제조업
089140,032902,특수 목적용 기계 제조업
389650,032701,의료용 기기 제조업
137940,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
396270,032601,반도체 제조업
348210,032902,특수 목적용 기계 제조업
092790,032401,1차 철강 제조업
225570,105802,소프트웨어 개발 및 공급업
205500,105802,소프트웨어 개발 및 공급업
217270,105802,소프트웨어 개발 및 공급업
251270,105802,소프트웨어 개발 및 공급업
317860,032004,기타 화학제품 제조업
104620,147502,여행사 및 기타 여행보조 서비스업
090350,032004,기타 화학제품 제조업
000320,116409,기타 금융업
473980,189001,창작 및 예술관련 서비스업
194700,031008,기타 식품 제조업
285490,033309,그외 기타 제품 제조업
145170,031403,편조의복 제조업
229500,137001,자연과학 및 공학 연구개발업
106520,032703,사진장비 및 광학기기 제조업
376930,032701,의료용 기기 제조업
486990,105802,소프트웨어 개발 및 공급업
006280,032102,의약품 제조업
142280,032103,의료용품 및 기타 의약 관련제품 제조업
234690,032102,의약품 제조업
005250,137105,회사 본부 및 경영 컨설팅 서비스업
004370,031008,기타 식품 제조업
072710,116409,기타 금융업
054050,010101,작물 재배업
069140,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
040160,105802,소프트웨어 개발 및 공급업
332290,032003,"비료, 농약 및 살균, 살충제 제조업"
348340,032902,특수 목적용 기계 제조업
380550,105802,소프트웨어 개발 및 공급업
060260,032202,플라스틱제품 제조업
463020,105802,소프트웨어 개발 및 공급업
123840,031008,기타 식품 제조업
012340,033003,자동차 신품 부품 제조업
462310,031401,봉제의복 제조업
270870,031008,기타 식품 제조업
144960,032902,특수 목적용 기계 제조업
085670,032602,전자부품 제조업
064260,105802,소프트웨어 개발 및 공급업
340360,032604,통신 및 방송 장비 제조업
039560,032604,통신 및 방송 장비 제조업
208860,105802,소프트웨어 개발 및 공급업
154040,032602,전자부품 제조업
058730,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
030210,116601,금융 지원 서비스업
023590,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
032190,074605,기계장비 및 관련 물품 도매업
323350,032902,특수 목적용 기계 제조업
068240,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
145210,032902,특수 목적용 기계 제조업
483650,032004,기타 화학제품 제조업
464580,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
019680,168501,초등 교육기관
006370,074701,종합 소매업
008060,116409,기타 금융업
353200,032602,전자부품 제조업
000490,032902,특수 목적용 기계 제조업
178600,031008,기타 식품 제조업
020400,032403,금속 주조업
008830,032902,특수 목적용 기계 제조업
048470,074607,기타 전문 도매업
008110,032604,통신 및 방송 장비 제조업
004780,032509,기타 금속 가공제품 제조업
005750,032302,"내화, 비내화 요업제품 제조업"
017650,031709,기타 종이 및 판지 제품 제조업
006570,032509,기타 금속 가공제품 제조업
389260,064101,건물 건설업
317850,032902,특수 목적용 기계 제조업
290670,032809,기타 전기장비 제조업
078140,032102,의약품 제조업
065150,074603,음·식료품 및 담배 도매업
001680,031008,기타 식품 제조업
084690,116409,기타 금융업
036480,032102,의약품 제조업
128820,074707,연료 소매업
117580,043502,연료용 가스 제조 및 배관공급업
027830,116402,신탁업 및 집합투자업
104040,033003,자동차 신품 부품 제조업
129920,032902,특수 목적용 기계 제조업
016710,137105,회사 본부 및 경영 컨설팅 서비스업
457630,116601,금융 지원 서비스업
471050,116601,금융 지원 서비스업
482690,116601,금융 지원 서비스업
000030,116402,신탁업 및 집합투자업
020180,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
003540,116601,금융 지원 서비스업
045390,032809,기타 전기장비 제조업
009190,032401,1차 철강 제조업
108380,033101,선박 및 보트 건조업
014160,031702,"골판지, 종이 상자 및 종이용기 제조업"
047040,064101,건물 건설업
003090,032102,의약품 제조업
069620,032102,의약품 제조업
007680,064101,건물 건설업
000430,033003,자동차 신품 부품 제조업
048910,074607,기타 전문 도매업
005710,033003,자동차 신품 부품 제조업
006340,032803,절연선 및 케이블 제조업
003220,032102,의약품 제조업
024890,032202,플라스틱제품 제조업
002880,033003,자동차 신품 부품 제조업
120240,032001,기초 화학물질 제조업
003310,031009,동물용 사료 및 조제식품 제조업
114920,032401,1차 철강 제조업
078600,032602,전자부품 제조업
393970,032202,플라스틱제품 제조업
012800,032402,1차 비철금속 제조업
015230,033003,자동차 신품 부품 제조업
096350,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
140520,032401,1차 철강 제조업
131220,074605,기계장비 및 관련 물품 도매업
010170,032803,절연선 및 케이블 제조업
054670,032102,의약품 제조업
001070,031302,직물직조 및 직물제품 제조업
023910,032102,의약품 제조업
006650,032001,기초 화학물질 제조업
001440,032803,절연선 및 케이블 제조업
084010,032401,1차 철강 제조업
001790,031005,"곡물가공품, 전분 및 전분제품 제조업"
001130,031005,"곡물가공품, 전분 및 전분제품 제조업"
439260,033101,선박 및 보트 건조업
003490,085101,항공 여객 운송업
005880,085001,해상 운송업
003830,032005,화학섬유 제조업
016090,031401,봉제의복 제조업
069460,032402,1차 비철금속 제조업
021040,032401,1차 철강 제조업
067080,032102,의약품 제조업
298540,031404,의복 액세서리 제조업
032860,053803,"해체, 선별 및 원료 재생업"
475560,074608,상품 종합 도매업
192080,105802,소프트웨어 개발 및 공급업
393890,032802,일차전지 및 이차전지 제조업
299170,074604,생활용품 도매업
012510,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
462860,106102,전기 통신업
224060,032902,특수 목적용 기계 제조업
302920,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
043090,074607,기타 전문 도매업
403850,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
213420,032602,전자부품 제조업
317330,032004,기타 화학제품 제조업
077360,032601,반도체 제조업
004830,032202,플라스틱제품 제조업
090410,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
000001,043502,연료용 가스 제조 및 배관공급업
263600,032602,전자부품 제조업
194480,105802,소프트웨어 개발 및 공급업
373160,168506,기타 교육기관
263800,074605,기계장비 및 관련 물품 도매업
199150,105802,소프트웨어 개발 및 공급업
206560,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
261200,032701,의료용 기기 제조업
145720,032701,의료용 기기 제조업
227420,031302,직물직조 및 직물제품 제조업
484120,032602,전자부품 제조업
067990,074501,자동차 판매업
002150,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업"
006620,032102,의약품 제조업
100130,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업"
005160,032401,1차 철강 제조업
303810,032102,의약품 제조업
460850,032401,1차 철강 제조업
075970,032309,기타 비금속 광물제품 제조업
460860,032401,1차 철강 제조업
086450,032102,의약품 제조업
001230,116409,기타 금융업
023450,032001,기초 화학물질 제조업
004140,085209,기타 운송관련 서비스업
240550,032701,의료용 기기 제조업
099410,033101,선박 및 보트 건조업
007590,032003,"비료, 농약 및 살균, 살충제 제조업"
005960,064102,토목 건설업
026960,074603,음·식료품 및 담배 도매업
002210,032102,의약품 제조업
102260,032002,합성고무 및 플라스틱 물질 제조업
033500,032001,기초 화학물질 제조업
025950,064102,토목 건설업
000640,116409,기타 금융업
170900,032102,의약품 제조업
088130,032902,특수 목적용 기계 제조업
028100,064201,기반조성 및 시설물 축조관련 전문공사업
041930,032201,고무제품 제조업
001520,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
084670,084902,육상 여객 운송업
082640,116501,보험업
060380,032401,1차 철강 제조업
079960,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
228340,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업"
088910,031001,"도축, 육류 가공 및 저장 처리업"
094170,032601,반도체 제조업
013120,064101,건물 건설업
018500,033003,자동차 신품 부품 제조업
006040,116409,기타 금융업
030720,010301,어로 어업
014820,032202,플라스틱제품 제조업
111380,031501,"가죽, 가방 및 유사제품 제조업"
163560,032201,고무제품 제조업
109860,032403,금속 주조업
032960,032602,전자부품 제조업
004890,032401,1차 철강 제조업
023790,032401,1차 철강 제조업
002690,032401,1차 철강 제조업
005290,032001,기초 화학물질 제조업
025900,031602,나무제품 제조업
000020,032102,의약품 제조업
000150,116409,기타 금융업
454910,032902,특수 목적용 기계 제조업
241560,032902,특수 목적용 기계 제조업
034020,032901,일반 목적용 기계 제조업
131970,137309,"그외 기타 전문, 과학 및 기술 서비스업"
336260,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
016740,033003,자동차 신품 부품 제조업
073190,033201,가구 제조업
176750,032102,의약품 제조업
030350,105802,소프트웨어 개발 및 공급업
203650,105802,소프트웨어 개발 및 공급업
223250,137001,자연과학 및 공학 연구개발업
060570,106003,영상·오디오물 제공 서비스업
362990,137103,광고업
192650,032602,전자부품 제조업
016670,074607,기타 전문 도매업
187870,032902,특수 목적용 기계 제조업
489730,116409,기타 금융업
024090,032401,1차 철강 제조업
003160,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
092200,033003,자동차 신품 부품 제조업
110990,032902,특수 목적용 기계 제조업
263690,032701,의료용 기기 제조업
214680,032701,의료용 기기 제조업
347850,137001,자연과학 및 공학 연구개발업
377190,126801,부동산 임대 및 공급업
263720,105801,"서적, 잡지 및 기타 인쇄물 출판업"
376300,105802,소프트웨어 개발 및 공급업
109740,032902,특수 목적용 기계 제조업
031860,074608,상품 종합 도매업
196490,032902,특수 목적용 기계 제조업
066900,032602,전자부품 제조업
092070,032004,기타 화학제품 제조업
039840,032701,의료용 기기 제조업
013570,116409,기타 금융업
024900,033003,자동차 신품 부품 제조업
219550,074604,생활용품 도매업
310870,033003,자동차 신품 부품 제조업
210540,032902,특수 목적용 기계 제조업
104460,032901,일반 목적용 기계 제조업
079810,032809,기타 전기장비 제조업
113810,033003,자동차 신품 부품 제조업
043360,032603,컴퓨터 및 주변장치 제조업
197140,105802,소프트웨어 개발 및 공급업
068930,168505,일반 교습 학원
033130,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
105740,032901,일반 목적용 기계 제조업
263020,032202,플라스틱제품 제조업
290550,032602,전자부품 제조업
066670,032602,전자부품 제조업
187220,137209,기타 과학기술 서비스업
383930,137001,자연과학 및 공학 연구개발업
131180,032603,컴퓨터 및 주변장치 제조업
315640,105802,소프트웨어 개발 및 공급업
317120,032601,반도체 제조업
462510,032701,의료용 기기 제조업
232680,032902,특수 목적용 기계 제조업
042510,105802,소프트웨어 개발 및 공급업
418420,032602,전자부품 제조업
300120,105802,소프트웨어 개발 및 공급업
171120,032004,기타 화학제품 제조업
388790,032604,통신 및 방송 장비 제조업
214260,032004,기타 화학제품 제조업
403360,105802,소프트웨어 개발 및 공급업
171010,032001,기초 화학물질 제조업
084650,137001,자연과학 및 공학 연구개발업
217500,032902,특수 목적용 기계 제조업
092590,032601,반도체 제조업
266170,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업"
038390,147502,여행사 및 기타 여행보조 서비스업
294140,032005,화학섬유 제조업
443250,137103,광고업
228670,032701,의료용 기기 제조업
228850,032701,의료용 기기 제조업
412350,032902,특수 목적용 기계 제조업
199550,032701,의료용 기기 제조업
281740,032004,기타 화학제품 제조업
277810,032902,특수 목적용 기계 제조업
215100,032809,기타 전기장비 제조업
090360,032902,특수 목적용 기계 제조업
238500,137309,"그외 기타 전문, 과학 및 기술 서비스업"
108490,032902,특수 목적용 기계 제조업
900260,116409,기타 금융업
033290,074704,"섬유, 의복, 신발 및 가죽제품 소매업"
223220,085209,기타 운송관련 서비스업
067730,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
