ticker,name,score,score_rank,industry4,is_current,is_target,action,reason
047810,한국항공우주,-0.159173333700928,218.0,31311,0,0,CHECK,후보군 참고용 (비보유/비선정)
001800,오리온홀딩스,-0.1615045891883583,219.0,649,0,0,CHECK,후보군 참고용 (비보유/비선정)
287840,인투셀,-0.1635781547147181,220.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
030520,한글과컴퓨터,-0.1794436413469564,221.0,582,0,0,CHECK,후보군 참고용 (비보유/비선정)
180640,한진칼,-0.1892357860490811,222.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
010780,아이에스동서,-0.211330174421345,223.0,2332,0,0,CHECK,후보군 참고용 (비보유/비선정)
282330,BGF리테일,-0.216083919037968,224.0,47122,0,0,CHECK,후보군 참고용 (비보유/비선정)
083450,GST,-0.2233312950489803,225.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
055550,신한지주,-0.23119273870127,226.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
044490,태웅,-0.2480220188294886,227.0,25912,0,0,CHECK,후보군 참고용 (비보유/비선정)
229640,LS에코에너지,-0.2538382794883794,228.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
028670,팬오션,-0.2560056143469521,229.0,50112,0,0,CHECK,후보군 참고용 (비보유/비선정)
307950,현대오토에버,-0.2965858678418295,230.0,582,0,0,CHECK,후보군 참고용 (비보유/비선정)
484870,엠앤씨솔루션,-0.3515469054635655,231.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
086900,메디톡스,-0.3587054604099037,232.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
103140,풍산,-0.365663627130514,233.0,242,0,0,CHECK,후보군 참고용 (비보유/비선정)
067160,SOOP,-0.3680093100268185,234.0,582,0,0,CHECK,후보군 참고용 (비보유/비선정)
078160,메디포스트,-0.3732393379730863,235.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
000120,CJ대한통운,-0.4025417164975959,236.0,493,0,0,CHECK,후보군 참고용 (비보유/비선정)
329180,HD현대중공업,-0.4070896863102286,237.0,31113,0,0,CHECK,후보군 참고용 (비보유/비선정)
104830,원익머트리얼즈,-0.4197712399418507,238.0,20121,0,0,CHECK,후보군 참고용 (비보유/비선정)
280360,롯데웰푸드,-0.4212621379634972,239.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
024110,기업은행,-0.4240337927430209,240.0,64121,0,0,CHECK,후보군 참고용 (비보유/비선정)
000370,한화손해보험,-0.437464551959865,241.0,65121,0,0,CHECK,후보군 참고용 (비보유/비선정)
000270,기아,-0.4481703201698637,242.0,30121,0,0,CHECK,후보군 참고용 (비보유/비선정)
028050,삼성E&A,-0.4494455565498833,243.0,72129,0,0,CHECK,후보군 참고용 (비보유/비선정)
045100,한양이엔지,-0.4549014237751919,244.0,721,0,0,CHECK,후보군 참고용 (비보유/비선정)
108320,LX세미콘,-0.4722476895371739,245.0,2612,0,0,CHECK,후보군 참고용 (비보유/비선정)
017670,SK텔레콤,-0.4851155974836346,246.0,61220,0,0,CHECK,후보군 참고용 (비보유/비선정)
